lsat,gpa,race,resident,college,year,gender,admit,black,hispanic,asian,white,missing_race,urm,enroll
153.0,3.55,White,0.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
152.0,3.74,White,1.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
154.0,3.75,White,1.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
154.0,3.67,Hispanic,0.0,Cleveland State,2006,1.0,1.0,0,1,0,0,0,1,0
152.0,3.89,White,0.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
155.0,3.06,White,1.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
154.0,3.26,White,0.0,Cleveland State,2006,0.0,1.0,0,0,0,1,0,0,0
157.0,2.89,White,0.0,Cleveland State,2006,0.0,1.0,0,0,0,1,0,0,0
152.0,3.58,White,0.0,Cleveland State,2006,0.0,1.0,0,0,0,1,0,0,0
165.0,3.23,White,0.0,Cleveland State,2006,0.0,1.0,0,0,0,1,0,0,0
155.0,3.08,White,1.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
158.0,3.84,White,1.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
155.0,3.75,White,1.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
154.0,3.23,White,1.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
151.0,3.59,White,0.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
143.0,2.51,Black,0.0,Cleveland State,2006,0.0,1.0,1,0,0,0,0,1,0
142.0,3.19, ,0.0,Cleveland State,2006,1.0,0.0,0,0,0,0,1,0,
143.0,3.67,Black,0.0,Cleveland State,2006,0.0,0.0,1,0,0,0,0,1,
150.0,2.88,Hispanic,1.0,Cleveland State,2006,0.0,0.0,0,1,0,0,0,1,
151.0,3.18,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
142.0,3.57, ,0.0,Cleveland State,2006,1.0,0.0,0,0,0,0,1,0,
148.0,2.48,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
144.0,2.57,Black,1.0,Cleveland State,2006,0.0,0.0,1,0,0,0,0,1,
149.0,3.24,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
151.0,3.11,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
143.0,3.68,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
149.0,3.0,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,0
144.0,3.5,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
143.0,3.48,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
145.0,3.34,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
150.0,2.93,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
148.0,3.4,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
140.0,2.77,Black,0.0,Cleveland State,2006,1.0,0.0,1,0,0,0,0,1,
143.0,3.57,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
146.0,3.31,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,0
145.0,2.66,Asian,0.0,Cleveland State,2006,1.0,0.0,0,0,1,0,0,0,
135.0,3.38,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
149.0,3.22,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
150.0,3.2,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
153.0,2.31,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
142.0,2.85,Black,0.0,Cleveland State,2006,0.0,0.0,1,0,0,0,0,1,0
150.0,2.96,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,0
148.0,3.11,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
149.0,2.96,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
143.0,3.61,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
141.0,3.77,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
145.0,3.36,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,0
143.0,3.61,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
151.0,3.07,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
150.0,3.16,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
149.0,3.14, ,0.0,Cleveland State,2006,1.0,0.0,0,0,0,0,1,0,
144.0,2.91,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
145.0,3.5,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
143.0,3.34,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
148.0,3.42,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
149.0,3.07,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
152.0,2.88,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
145.0,3.42,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
150.0,3.21,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
151.0,2.88,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,0
148.0,3.42,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
144.0,3.66,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,1
150.0,2.91,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,1
150.0,3.28,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
144.0,3.72,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
150.0,3.22,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,1
151.0,3.15,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
143.0,3.06,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
144.0,3.27,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
139.0,3.95,Black,0.0,Cleveland State,2006,1.0,0.0,1,0,0,0,0,1,
151.0,3.04,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
139.0,3.58,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
147.0,3.01,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
146.0,3.47,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
142.0,2.71,Black,0.0,Cleveland State,2006,1.0,0.0,1,0,0,0,0,1,1
143.0,3.03,Black,1.0,Cleveland State,2006,0.0,0.0,1,0,0,0,0,1,
142.0,2.45,Black,0.0,Cleveland State,2006,1.0,0.0,1,0,0,0,0,1,
141.0,2.82,Black,0.0,Cleveland State,2006,0.0,0.0,1,0,0,0,0,1,
144.0,3.08,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,1
147.0,3.29,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,0
150.0,3.17,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
151.0,2.36,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
152.0,2.81,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
148.0,3.24,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
143.0,3.49,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
137.0,3.0,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
148.0,2.61,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
142.0,3.65,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
144.0,3.18,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
146.0,3.14,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,1
150.0,2.4,Asian,0.0,Cleveland State,2006,0.0,0.0,0,0,1,0,0,0,
146.0,3.04,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
143.0,2.76,Black,0.0,Cleveland State,2006,0.0,0.0,1,0,0,0,0,1,
140.0,2.93,Black,0.0,Cleveland State,2006,1.0,0.0,1,0,0,0,0,1,
140.0,2.65,Asian,0.0,Cleveland State,2006,1.0,0.0,0,0,1,0,0,0,
148.0,3.36,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
142.0,2.24,Asian,0.0,Cleveland State,2006,0.0,0.0,0,0,1,0,0,0,
139.0,3.54,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
145.0,3.08,Asian,1.0,Cleveland State,2006,1.0,0.0,0,0,1,0,0,0,1
144.0,3.41,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
145.0,3.27,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
151.0,3.12,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
147.0,3.43, ,1.0,Cleveland State,2006,1.0,0.0,0,0,0,0,1,0,
141.0,3.0,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
149.0,2.8,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
140.0,3.35,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,1
134.0,4.0, ,1.0,Cleveland State,2006,1.0,0.0,0,0,0,0,1,0,
136.0,2.71,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
140.0,3.4,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
149.0,3.32,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
134.0,2.65,Black,0.0,Cleveland State,2006,0.0,0.0,1,0,0,0,0,1,
144.0,2.2,Asian,0.0,Cleveland State,2006,1.0,0.0,0,0,1,0,0,0,
143.0,2.35,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,1
150.0,2.74,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,1
148.0,3.23,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
150.0,3.29,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
148.0,3.36,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,1
144.0,2.74,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
140.0,3.26,Asian,0.0,Cleveland State,2006,0.0,0.0,0,0,1,0,0,0,
146.0,2.08,Black,1.0,Cleveland State,2006,1.0,0.0,1,0,0,0,0,1,
153.0,2.41,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
145.0,2.69,Asian,1.0,Cleveland State,2006,1.0,0.0,0,0,1,0,0,0,
148.0,3.3,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,0
150.0,3.07,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
140.0,2.81,Asian,0.0,Cleveland State,2006,0.0,0.0,0,0,1,0,0,0,0
138.0,3.59,Asian,0.0,Cleveland State,2006,1.0,0.0,0,0,1,0,0,0,
146.0,3.4,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
150.0,3.17,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
146.0,3.23,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
149.0,2.95,Asian,1.0,Cleveland State,2006,1.0,0.0,0,0,1,0,0,0,
144.0,2.67,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
145.0,3.56,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
146.0,3.37,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
145.0,3.39,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
140.0,3.35,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
150.0,2.94,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
147.0,2.09,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
141.0,3.33, ,0.0,Cleveland State,2006,1.0,0.0,0,0,0,0,1,0,
143.0,2.41,Black,0.0,Cleveland State,2006,1.0,0.0,1,0,0,0,0,1,
134.0,2.85,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
146.0,2.37,Black,1.0,Cleveland State,2006,0.0,0.0,1,0,0,0,0,1,
143.0,2.8,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
149.0,2.73,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
153.0,2.4,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
148.0,2.95,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
139.0,3.17,Black,0.0,Cleveland State,2006,1.0,0.0,1,0,0,0,0,1,
140.0,3.36,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
133.0,3.45,Black,0.0,Cleveland State,2006,1.0,0.0,1,0,0,0,0,1,
132.0,3.87,Asian,0.0,Cleveland State,2006,1.0,0.0,0,0,1,0,0,0,
127.0,2.93,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
145.0,3.07,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
147.0,3.54,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
146.0,2.76,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,0
136.0,3.14,Black,0.0,Cleveland State,2006,0.0,0.0,1,0,0,0,0,1,
142.0,2.92,Hispanic,0.0,Cleveland State,2006,1.0,0.0,0,1,0,0,0,1,
140.0,3.68,Hispanic,1.0,Cleveland State,2006,0.0,0.0,0,1,0,0,0,1,1
142.0,2.83,Black,1.0,Cleveland State,2006,0.0,0.0,1,0,0,0,0,1,0
147.0,2.67,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
140.0,3.51,Black,0.0,Cleveland State,2006,0.0,0.0,1,0,0,0,0,1,
142.0,2.44,Asian,0.0,Cleveland State,2006,0.0,0.0,0,0,1,0,0,0,
145.0,2.7,Black,0.0,Cleveland State,2006,0.0,0.0,1,0,0,0,0,1,
142.0,3.63,Black,0.0,Cleveland State,2006,0.0,0.0,1,0,0,0,0,1,
141.0,2.94,Black,1.0,Cleveland State,2006,0.0,0.0,1,0,0,0,0,1,
140.0,3.54,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
140.0,2.95,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
142.0,3.28,Hispanic,0.0,Cleveland State,2006,0.0,0.0,0,1,0,0,0,1,
145.0,1.97,Black,0.0,Cleveland State,2006,0.0,0.0,1,0,0,0,0,1,1
141.0,2.62,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
142.0,3.1,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
145.0,3.12,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
149.0,2.67,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
139.0,3.34,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
140.0,2.2,Black,1.0,Cleveland State,2006,1.0,0.0,1,0,0,0,0,1,0
138.0,2.16, ,0.0,Cleveland State,2006,0.0,0.0,0,0,0,0,1,0,
153.0,2.96,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
140.0,2.39,Black,1.0,Cleveland State,2006,1.0,0.0,1,0,0,0,0,1,1
141.0,2.6,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
145.0,2.46,Asian,0.0,Cleveland State,2006,0.0,0.0,0,0,1,0,0,0,
135.0,3.17,Black,1.0,Cleveland State,2006,0.0,0.0,1,0,0,0,0,1,
148.0,2.99,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
141.0,3.21,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
152.0,2.61,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
144.0,3.19,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
145.0,3.05,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
149.0,2.9,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
141.0,3.35, ,0.0,Cleveland State,2006,0.0,0.0,0,0,0,0,1,0,0
140.0,3.48,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
144.0,2.79,Black,0.0,Cleveland State,2006,1.0,0.0,1,0,0,0,0,1,
139.0,2.92,Asian,0.0,Cleveland State,2006,1.0,0.0,0,0,1,0,0,0,
144.0,3.04,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
145.0,2.47,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
142.0,3.44,Hispanic,1.0,Cleveland State,2006,0.0,0.0,0,1,0,0,0,1,
152.0,3.83,White,0.0,Cleveland State,2006,0.0,1.0,0,0,0,1,0,0,0
148.0,2.57,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
142.0,3.0, ,1.0,Cleveland State,2006,1.0,0.0,0,0,0,0,1,0,
150.0,2.86,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
151.0,3.01,White,1.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
141.0,3.02,Black,1.0,Cleveland State,2006,1.0,1.0,1,0,0,0,0,1,0
145.0,2.85,Black,0.0,Cleveland State,2006,1.0,1.0,1,0,0,0,0,1,0
147.0,3.37,Hispanic,0.0,Cleveland State,2006,0.0,1.0,0,1,0,0,0,1,0
159.0,2.7,White,1.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
154.0,3.76,White,0.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
156.0,2.92,White,0.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,1
159.0,3.2, ,1.0,Cleveland State,2006,1.0,1.0,0,0,0,0,1,0,0
156.0,4.0, ,0.0,Cleveland State,2006,1.0,1.0,0,0,0,0,1,0,0
152.0,3.42,White,0.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
150.0,3.45,Asian,0.0,Cleveland State,2006,1.0,1.0,0,0,1,0,0,0,0
151.0,3.27,Asian,0.0,Cleveland State,2006,1.0,1.0,0,0,1,0,0,0,0
147.0,3.29,Hispanic,0.0,Cleveland State,2006,1.0,1.0,0,1,0,0,0,1,0
161.0,3.26,White,1.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
158.0,3.19,White,1.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
152.0,2.87,Black,1.0,Cleveland State,2006,1.0,1.0,1,0,0,0,0,1,0
156.0,2.84,White,1.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
157.0,3.16,White,0.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
146.0,3.31,Black,0.0,Cleveland State,2006,1.0,1.0,1,0,0,0,0,1,0
151.0,3.76,White,0.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
153.0,3.44, ,0.0,Cleveland State,2006,0.0,1.0,0,0,0,0,1,0,0
152.0,3.13,White,1.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
156.0,3.39,White,0.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
150.0,3.21,Black,1.0,Cleveland State,2006,1.0,1.0,1,0,0,0,0,1,0
154.0,3.5,White,1.0,Cleveland State,2006,0.0,1.0,0,0,0,1,0,0,0
152.0,3.62,White,0.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
151.0,3.9,White,0.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
156.0,2.86,Asian,1.0,Cleveland State,2006,0.0,1.0,0,0,1,0,0,0,0
154.0,2.93,White,0.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
155.0,3.41,White,1.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
157.0,2.7,White,1.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
150.0,3.54,White,1.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
162.0,3.47,White,1.0,Cleveland State,2006,0.0,1.0,0,0,0,1,0,0,0
156.0,3.25,White,1.0,Cleveland State,2006,0.0,1.0,0,0,0,1,0,0,0
154.0,3.28,White,1.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
161.0,2.82,White,1.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
155.0,3.83,White,1.0,Cleveland State,2006,0.0,1.0,0,0,0,1,0,0,0
152.0,3.52,White,1.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
159.0,3.79,White,0.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
150.0,3.18, ,0.0,Cleveland State,2006,0.0,1.0,0,0,0,0,1,0,0
157.0,3.45,White,0.0,Cleveland State,2006,0.0,1.0,0,0,0,1,0,0,0
167.0,3.21,White,1.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
154.0,3.62,White,1.0,Cleveland State,2006,0.0,1.0,0,0,0,1,0,0,0
161.0,3.76,White,1.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
163.0,3.46,White,1.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
155.0,3.12, ,0.0,Cleveland State,2006,1.0,1.0,0,0,0,0,1,0,0
153.0,3.66,White,1.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
159.0,2.81,White,1.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
153.0,3.42,White,0.0,Cleveland State,2006,0.0,1.0,0,0,0,1,0,0,0
144.0,3.21, ,0.0,Cleveland State,2006,0.0,0.0,0,0,0,0,1,0,
153.0,1.96,Black,0.0,Cleveland State,2006,0.0,0.0,1,0,0,0,0,1,
134.0,3.25,Black,1.0,Cleveland State,2006,0.0,0.0,1,0,0,0,0,1,
142.0,2.33,Black,0.0,Cleveland State,2006,1.0,0.0,1,0,0,0,0,1,
136.0,3.04,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
137.0,2.24,Black,1.0,Cleveland State,2006,0.0,0.0,1,0,0,0,0,1,
144.0,2.84,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
149.0,2.34,Black,1.0,Cleveland State,2006,0.0,0.0,1,0,0,0,0,1,
136.0,2.7,Black,0.0,Cleveland State,2006,0.0,0.0,1,0,0,0,0,1,
141.0,2.68,Black,0.0,Cleveland State,2006,1.0,0.0,1,0,0,0,0,1,
136.0,2.67,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
154.0,1.94,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
135.0,3.1,Black,0.0,Cleveland State,2006,0.0,0.0,1,0,0,0,0,1,
151.0,2.31,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
153.0,2.15,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,0
140.0,3.24,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
150.0,2.54, ,1.0,Cleveland State,2006,0.0,0.0,0,0,0,0,1,0,
139.0,2.87,Black,1.0,Cleveland State,2006,0.0,0.0,1,0,0,0,0,1,
160.0,3.68,White,1.0,Cleveland State,2006,1.0,1.0,0,0,0,1,0,0,0
146.0,3.58,Asian,0.0,Cleveland State,2006,1.0,0.0,0,0,1,0,0,0,
146.0,3.78,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
149.0,3.11,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
138.0,2.37,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
141.0,3.62,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,1
151.0,2.86,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
142.0,3.98,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
142.0,3.89,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
142.0,3.74,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
149.0,2.83,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
144.0,3.0, ,0.0,Cleveland State,2006,0.0,0.0,0,0,0,0,1,0,
147.0,2.62,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,1
145.0,3.25,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
144.0,3.83,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,0
139.0,2.81,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
151.0,2.68,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
140.0,3.11,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
145.0,2.34,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
148.0,3.02,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,1
144.0,2.4,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
143.0,3.31,Black,0.0,Cleveland State,2006,0.0,0.0,1,0,0,0,0,1,
140.0,2.84,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
144.0,2.79,Hispanic,0.0,Cleveland State,2006,0.0,0.0,0,1,0,0,0,1,
143.0,3.19,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
147.0,2.76,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
144.0,3.35,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
144.0,2.53, ,0.0,Cleveland State,2006,1.0,0.0,0,0,0,0,1,0,
146.0,2.82,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,1
134.0,3.88,Black,0.0,Cleveland State,2006,1.0,0.0,1,0,0,0,0,1,
149.0,2.97,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
142.0,3.92,White,0.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
149.0,2.48,Asian,1.0,Cleveland State,2006,0.0,0.0,0,0,1,0,0,0,
140.0,2.61,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,0
141.0,2.89,Black,0.0,Cleveland State,2006,0.0,0.0,1,0,0,0,0,1,
143.0,2.65,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
147.0,3.47,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,1
143.0,3.52,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,0
148.0,2.51,Black,0.0,Cleveland State,2006,1.0,0.0,1,0,0,0,0,1,
147.0,3.38,White,0.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,
147.0,3.0,White,1.0,Cleveland State,2006,1.0,0.0,0,0,0,1,0,0,0
146.0,3.46,White,1.0,Cleveland State,2006,0.0,0.0,0,0,0,1,0,0,
